headline	content	category	date	link
Tapha Waancaa Liigii Biyyoota Awrooppaan Xaaliyaaniin Neezarlaand injifatte	 Tapha Waancaa Liigii Biyyoota Awrooppaa eda galgala tapahameen Xaaliyaaniin, Poolaand, Noorweey fi Roomaaniyaan milkaahaniiru.       Tapha Liigii biyyoota Awrooppaan eda galagala taphoonni 8 taphatamaniiru.       Haaluma kanaan :-   Neezarlaad 0 -1 Xaaliyaanii   Boosiniyaa fi Herzegooviinaa 1-2 Poolaand   Ayerlaandii Kaabaa 1-5 Noorweey   Ostiriyaa 2-3 Roomaaniyaa   Riippablika Cheek 1-2 Iskootiilaand   Kaazaakistaan 1-2 Beelaaruus   Albaaniyaa 0-1 Luutaniyaan yoo injifatan, taphni Israaheel fi Isloovaakiyaa gidduutti gaggeeffame 1 qixaan xumurameera.       Galgala harhaa taphoonni Deenmaarik  Ingilaand, Beeljiyeem -Icelaand, Swiidiin -Poorchuugaal waliin gaggeeffamu hawwii guddaan eeggama.       Madda:-BBC SportsA	ispoortii	2020-09-08	https://www.fanabc.com/afaanoromoo/tapha-waancaa-liigii-biyyoota-awrooppaan-xaaliyaaniin-neezarlaand-injifatte/
Luusiwwan Boru gita isaanii Chaad waliin ni taphatu	 Gareen Kubbaa Miilaa Dubartootaa biyyaalessa Ityoophiyaa Boru gita isaanii Chaad waliin ni taphatu jedhameera. Haala taphichaa ilaalchisee leenjisaan garichaa Fireew Hayilamikaaheel harha miidiyaaleef ibsa laataniiru. Luusiwwan Olompikii Paarisiif qaxbii fooyyahaan darbuuf qophii taasiisaa turuu leenjisichi ibsa laataniin himaniiru. Garichi boru tapha gulaallii Olompikii Paariis bara 2024f gita isaa Chaad waliin kan falmatu tahuu EBCn gabaaseera.  Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2023-07-12	https://www.fanabc.com/afaanoromoo/luusiwwan-boru-gita-isaanii-chaad-waliin-ni-taphatu/
Ziinaddiin Ziidaan leenjisummaarraa gaggeeffaman	  Leenjisaan Riiyaal Maadriid Ziinaddiin Ziidaan leenjisummaarraa gaggeeffameera.    Ziidaan Kilabicha gadi lakkisuuf xaalayaa erga galfatee booda gaaffiin isaa fudhatama argachuun gaggeeffameera.    Ziinaddiin Ziidaan kilabicha erga leenjisuu eegalee Waancaa Awurooppaa 3, Laaligaa Ispeen 2, Waancaa Kilaboota addunyaa 2, Suuppar Kaappii Awurooppaa 2, Suuppar Kaappii Ispeen 2, waliigala Waancaa 11 moohateera.    Ziidaan bara Faranjootaa 2018 leenijsummaa kilabichaarraa erga gaggeeffamee baatii 10 booda gara deebihuun isaa kan yaadatamuudha.    Leenjisaan Inter Miilaan Antoonihoo Koonteenis leenjisummaarraa gaggeeffamuun isaa kan yaadatamuudha.         Yuutyuubiihttps://www.youtube.com/c/fanabroadcastingcorporate/         nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2021-05-27	https://www.fanabc.com/afaanoromoo/ziinaddiin-ziidaan-leenjisummaarraa-gaggeeffaman/
Atileet Litasanbat Giday Maaraatoonii Vaaleenshiyaa ni injifatti jedhameetu eegama	- Haadha riikardii maaraatoonii addunyaa dubartootaa kan taate Atileet Litasanbat Giday Maaraatoonii Vaaleenshiyaa dilbata dhufu gaggeeffamu ni injifatti tilmaamni jedhu kennameeraafi. Atileet Latasanbat fageenya meetira kuma 5 daqiiqaa 14fi sekondii 06, meetira kuma 10 daqiiqaa 29fi sekondii 01 akkasumas fiigicha walakkaa maaraatoonii daqiiqaa 62fi sekondii 52 galuun atileetii fageenya fiigicha sadiin riikardii qabdudha. Atileetittiin fiigicha maaraatoonii Vaaleenshiyaa dilbata dhufu fiigamurratti injifachuu dandeessi tilmaamni jedhu kannamuufii barruun Kaanaadiyaan Raaniing jedhamu gabaaseera. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-12-02	https://www.fanabc.com/afaanoromoo/atileet-litasanbat-giday-maaraatoonii-vaaleenshiyaa-ni-injifatti-jedhameetu-eegama/
Siheessituu ispoortii ittisuu fi tohachuuf waliigalteen mallattaahe	  Siheessituu ispoortii ittisuu fi tohachuuf waliigalteen mallattaahe.       Waajjirri Farra Siheessituu Biyyoolessaa siheessituu ispoortii ittisuu fi tohachuuf waliigaltee mallatteessera.       Waliigaltichi kan mallattaahe Waajjira Farra Siheessituu Biyyoolessaa, Koomiishinii Ispoortii Oromiyaa fi Koomiishinii Ispoortii Finfinnee waliini.       Waliigaltichi ittisaa fi tohannoo dooppiing hojiirra oolchuuf kan gargaarudha.       Koomiishinarri Koomiishinii Ispoortii FDRI obbo Eeliyaas Shikuur rakkoo damichaa hiikuuf qindoominaan hojjechuun barbaachisaa tahuu eeran.       Hojiin ittisaa fi tohannoo dooppiing karoora waggaa 10tin akka hammatamu hojjetamaa jiras jedhan.           Odeeffannoo waqtaawaa argachuuf  	ispoortii	2020-07-30	https://www.fanabc.com/afaanoromoo/sieessituu-ispoortii-ittisuu-fi-toachuuf-waliigalteen-mallattaae/
Gaanaan leenjistoota biyyoolessaa sadarkaa hundarratti argaman gaggeessite	  Waldaan Kubbaa Miillaa Gaanaa leenjistoota biyyooleessaa sadarkaa hundarratti argaman gaggeessuu ishee beeksifte. Waldichi leenjistota olaanaa fi gargaartota isaanii kan garee biyyoolessaa dhiirotaa fi dubartootaa hojirraa gaggeessuu beeksiseera. Gaggeessichi koorniyaa lamaaninuu leenjiftoota olaanoo fi gargaartota guddattootaa fi dargaggootaa kan dabalatedha. Gaggeessaan kun qaama fooyyahiinsaa tahuu waldichi beeksiseera. Maddi:-BBC	ispoortii	2020-01-03	https://www.fanabc.com/afaanoromoo/gaanaan-leenjistoota-biyyoolessaa-sadarkaa-hundarratti-argaman-gaggeessite/
Dorgommiin maaraatoonaa Qananiisaa fi Kiipchoogee hawwiidhan eegamaa jira	  Dorgommiin maaraatoonaa Qananiisaa Baqqalaa fi Kiipchoogeen magaalaa Landanitti taasisan hawwiidhan eegamaa jira.       Atleet Qananiisaa Baqqalaa fi atleetiin Keeniyaa Eeliyuud Kiipchoogeen dorgommii maaraatoonaa Landan bara Faranjootaa Eebila 26, 2020tin walfalmu.       Qananiisaa sahaa ariitii addunyaa yeroo maraa 2ffaa kan galmeessise yammuu tahu, Kiipchoogeen ammoo abbaa riikardii maaraatoona addunyaati.       Qananiisaan dorgommii maaraatoonaa Fulbaana darbe Barliinitti taasiseen yoo injifatu, riikardii addunyaa Kiipchoogee cabsuuf sakandii 2 qofatu isa hafe ture.       Daayreektarri maaraatoona Landan Huuf Bireeshar dorgommii atleetota lamaanii addunyaan daawwachuuf hawwiidhan eegaa jira jedhaniiru.       Dorgommicharratti atleetonni Ityoophiyaa Muussinnat Garramawii fi Mulee Waasihuun ni hirmaatu.       Kiipchoogeen Onkololeessa keessa fiigicha maaraatoonaa Veenaatti taasifameen, sahaa 2 gadiin( sahaa 1 fi daqiiqaa 59 fi sakandii 40) xumuruun isaa ni yaadatama.       Kiipchoogeen bara Faranjootaa 2013 eegalee dorgommiiwwan maaraatoonaa 12 irratti hirmaachuun 11 injifateera.       Qananiisaa fi Kiipchoogeen siha 14 traakiirratti wal dorgomanii, 11n isaanii Qananiisaan injifachuu dandaheera.       Dorgommii daandirraa 4n walarganii, Kiipchoogeen injifachuun isaa ni yaadatama.	ispoortii	2020-01-17	https://www.fanabc.com/afaanoromoo/dorgommiin-maaraatoonaa-qananiisaa-fi-kiipchoogee-hawwiidhan-eegamaa-jira/
Shaampiyoonaan Atileetiksii Addunyaa 19ffaa harha eegala	- Shaampiyoonaan Atileetiksii Idil Addunyaa 19ffaan harha Buudaapeestittii eegala. Dorgommii harhaa eegaluun halkan sahaatii 3:55 irratti fiigicha kiiloomeerira 10 dubartootaa gaggeeffamuun, Alteet Ijjigaayyoo Taayyee, Lattasanbat Giday, Gudaaf Tsaggaayii fi Lamlam Hayiluun Atleetoota fageenyichaan Ityoophiyaa bakka buhun morkii jabaa taasisaniidha jedhameera. Shaampiyoonaa kanaarratti Ityoophiyaan fageenya garaagaraa 6hn kan hirmaattu tahuun ibsameera.  Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2023-08-19	https://www.fanabc.com/afaanoromoo/shaampiyoonaan-atileetiksii-addunyaa-19ffaa-hara-eegala/
Harha sahaatii 10:00 irraa eegalee Ityoophiyaa  Somaaliyaa	  Gareen Kubbaa Miilaa Biyyaalessa Ityoophiyaa umrii waggaa 17 gadii harha gita isaa Somaaliyaa waliin ni taphata. Gulaallii waancaa Seekaafaaf Gareen Kubbaa Miilaa Biyyaalessa Ityoophiyaa umrii waggaa 17 gadii harha garee Kubbaa Miilaa Biyyaalessa Somaaliyaa waliin Finfinnee Istaadiyeemii Abbabaa Biqilaatti ni taphata. Taphichi sahaatii 10:00 irraa eegalee kan gaggeeffamu yoo tahuu, ramaddii kana keessa kan jiran Ugaandaa fi Burrundiin sahaatii 7:00 irratti kana taphatan tahuu ragaan Federeeshinii Kubbaa Miilaa Ityoophiyaarraa argame ni mulhisa. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-10-03	https://www.fanabc.com/afaanoromoo/hara-saaatii-1000-irraa-eegalee-ityoophiyaa-somaaliyaa/
Kilaboonni naannoo Tigraay hanga Caamsaa 24, 2015tti gabaasa akka godhan gaafatame	  Kilaboonni naannoo Tigraay hanga Caamsaa 24, 2015tti gabaasa akka godhan Federeeshiniin Kubbaa Miilaa naannichaa gaafate. Kilaboonni Kubbaa Miilaa Naannoo Tigraay sababa walitti buhiinsaan dorgammii ala tahaniin turuun kan yaadatamuudha. Kilaboonni kunneen Dilbata darbe Federeeshiniin Kubbaaa Miilaa naannichaa waliin marii taasiisaniiru. Miidhaa qaqqabee fi haala sochii yeroo itti aanurratti marii balhaan taasiifamuu ibsameera. Gabaasni dhiyaate gahaa waan hin taaneef hanga Caamsaa 24, 2015tti gabaasa waliigalaa akka dhiyeessan federeeshinichi gaafateera. Federeeshinichi sochii Kubbaa Miilaa naannichaa yeroo itti aanuu qorachuuf Koree Teeknikaa miseensota 9 qabu hundeessuu Sookara Ityoophiyaan gabaaseera.  Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2023-03-29	https://www.fanabc.com/afaanoromoo/kilaboonni-naannoo-tigraay-hanga-caamsaa-24-2015tti-gabaasa-akka-godhan-gaafatame/
Taphni guutuu dargaggoota Oromiyaaa 26ffaan olaantummaa Magaalaa Shaashamanneen xumurame	  Taphni guutuu dargaggoota Oromiyaa 26ffaan guyyoottan 10 darbaniif magaalaa Shaashamanneetti dorgomamaa ture Olaantummaa Magaalaa Shaashamanneen xumurameera. Goosoota Ispoortii 15 godinaaleen 15, bulchiinsi magaalotaa13 fi giddugaloonni leenjii 3 irraa Ispoortessitoonni kuma 2 fi 600 ol hirmaataniiru. Dorgommii Kubbaa miilaa waltajjiin kun ittiin golabameen Shaashamanne fi Buunnoo Beddeelleen xummuraaf gahuun Shaashamanneen goolii 2 fi 0n injifachuun shaampiyoonaa taheera. Qabxii waliigalaan Shaashamanneen Warqii 12 fi Meetii 10 Shaampiyoonaa  yoo tahu, godinni Arsii warqi 12 fi Meetii 6n 2ffaa, Magaalaan Bishooftuu Warqii 11hn 3ffaa tahuun xumuruu ragaan Kominikeeshinii magaalaa Shaashamanneerraa argame ni mulhisa.     .	ispoortii	2022-05-19	https://www.fanabc.com/afaanoromoo/taphni-guutuu-dargaggoota-oromiyaaa-26ffaan-olaantummaa-magaalaa-shaashamanneen-xumurame/
Aadde Adaanach Abeebee gareen kubbaa harka Kutaa Magaalaa Qirqoos dorgommii Waancaa Afrikaaf darbuu dinqisiifatan	 Kantiibaan Magaalaa Finfinnee Aadde Adaanach Abeebee gareen kubbaa harka Kutaa Magaalaa Qirqoos dorgommii Waancaa Afrikaa Niijeeriitti gaggeeffamuuf darbuu dinqisiifataniiru. Aadde Adaanach gareen kubbaa harka kutaa magaalichaa Ityoophiyaa bakka buhuun waancaa Afrikaarratti hirmaachuuf Niijeeriin galu hootela Ityoophiyaatti gaggeessaa taasisaniifiru. Saganticharratti haasaa taasisaniin, dorgommicharratti isin hirmaachuu keessaniif qabxii argamuun ol alaabaan keenya ol jedha jedhaniiru. Biyya keenya beeksisuun ashaaraa keessan kaahu keessaniif galateeffamuu qabdu jechuun ibsuusaanii ragaan Kominikeeshinii magaalaa Finfinneerraa argame ni mulhisa. Fuula Feesbuukii keenyaan odeeffannoo waqtaawaa dabalataa argachuuf;    .	ispoortii	2022-05-08	https://www.fanabc.com/afaanoromoo/aadde-adaanach-abeebee-gareen-kubbaa-harka-kutaa-magaalaa-qirqoos-dorgommii-waancaa-afrikaaf-darbuu-dinqisiifatan/
Shaampiyoonsi Liigii Awurooppaan harha taphoonni 8 ni taphatamu	  Taphoota Shaampiyoonsi Liigii Awurooppaa harha taphatamuun morkiin Boorishiyaa Doortimandii fi Maanchiisteer Siitii gidduutti taasiifamu xiyyeeffannoo argateera. Tapha Doortimandiifi Siitiin Eerliingi Biraawut Haalaandi gara Jarman imaluun yeroo jalqabaaf kilaba keessatti boqonnaa gaariitti tarkaanfate waliin morkata. Taphichaan Maanchiisteer Siitiin tilmaama injifannoo argateera. Taphichi harha galgala sahaatii 4:00 irraa eegalee kan gaggeeffamu yoo tahuu, Eerliingi Biraawut Haalaandi kubbaan maal dalaguu dandaha tilmaamni jedhus yaada daawwattootaafi dinqiisifattoota isaati. Tapha biroon Saalizbuurgii Cheelsii waliin morkiin taasisan tapha tilmaamni salphaan kennamuufi miti. Kilaboota lameen gidduu garaagarummaan qabxii 1 qofti jiraachuun ammoo taphichi sihoominaan akka eegamu taasiiseera. Taphni Saalizbuurgiifi Cheelsii galgala harhaa sahaatii 1:45htti eegala. Tapha Shaampiyoonsi Liigii Awurooppaa biroon RB Leepizhiig shaampiyoonaa liigichaa yeroo 14 Riyaal Maadirid keessummeessuuf qophii xumureera. Iddoosaa Abdiitu gabaase. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-10-25	https://www.fanabc.com/afaanoromoo/shaampiyoonsi-liigii-awurooppaan-hara-taphoonni-8-ni-taphatamu/
Komishiniin Ispoortii FDRI Geezeexeessitoota Ispoortiif leenjii hubannoo cimsuu laataa jira	  Komishiniin Ispoortii FDRI Waajjira Farra Siheessituu Biyyaaleessaa fi Waldaa Geezeexeessitoota Ispoortii waliin tahuun Geezeexeessitoota Ispoortiif leenjii hubannoo cimsuu Adaamaatti laataa jira.    Waltajjichaarratti Komishinarri Komishinii Ispoortii FDRI obbo Eeliyaas Shukurii dabalatee hoggantoonni olaanoon Komishinichaa, Daayreektarri olaanaan Waajjira Farra Siheessituu Biyyaaleessaa fi Waldaan Gaazeexeessitoota Ispoortii hirmaachaa jiru.    Waltajjiin hubannoo uumuu kun guyyoota lamaaf kan turu yoo tahu, guyyaa harhaa karoorri waggaa 10 Komishinichaa dhiyaachuun irratti ni marihatama jedhame.    Guyyaa boruu wayita gabaasa Ispoortii namuusaa ogeeyyii miidiyaa damichaarraa eegamu ilaalchisee barreeffamni dhiyaachuun mariin kan gaggeeffamu tahuu ragaan Komishinii Ispoortii FDRI irraa argame ni muulhisa.          Karaa Yuutyuubii Keenyan Nu Hordofuuf FBC Afaan Oromoo Https://Www.Youtube.Com/C/Fanabroadcastingcorporate/     Karaa Marsariitii (Weebsaayitii) Keenya Fanabc.Com/Afaanoromoo Nu Hordofaaa.    Twiitara Keenya Https://Twitter.Com/Fanatelevision !	ispoortii	2021-02-12	https://www.fanabc.com/afaanoromoo/komishiniin-ispoortii-fdri-geezeexeessitoota-ispoortiif-leenjii-hubannoo-cimsuu-laataa-jira/
Keeniyaan Olompika Tookiyoorratti warqee jalqabaa argatte	 Gareen Olompikii Keeniyaa maal tahe osoo jedhamuu dorgommii meetira 800 dhiirotaa harha dorgomameen Imaanuheel Koriir warqee jalqabaa biyyasaaf argamsiiseera. Lammiin Keeniyaa biroon Fargusan Rotich lammaffaa tahuun Meetii argateera. Qabxii hanga ammaa jiruun Keeniyaan meedaaliyaa Warqee tokko, meetii 2 fi nahaasa 2 walitti meedaaliyaa 5 injifachuu dandeesseetti. Ityoophiyaa fi Yugaandaan ammoo meedaaliyaa warqee tokko, meetii tokko fi nahaasa tokko qabaachuun lakkoofsa meedaaliyaan Keeniyaatti aananii jiru. Ameerikaan Meedaaliyaa 16 walitti qabachuun sadarkaa 1ffaan dursaa jirti. Maddi:- BBC      .	ispoortii	2021-08-04	https://www.fanabc.com/afaanoromoo/keeniyaan-olompika-tookiyoorratti-warqee-jalqabaa-argatte/
Dorgommiin walakkaa maaraatoonii 13ffaan guyyaa booru Bishooftuutti ni gaggeeffama	  Dorgommiin walakkaa maaraatoonii 13ffaan Ityoophiyaa guyyaa booru magaalaa Bishooftuutti ni gaggeeffama.       Fiigicha Walakkaa Maaraatoonii kana irratti naannoole fi bulchiinsa magaalootaa irraa Atleetoonni dhiiraa 427 fi dubartootaa 146 ni hirmaatu jedhameera.       Atleetoonni fiigicha kana moohatan Birrii kuma dhibba 1 ni badhaafamu jedhameera.       Kaayyoon fiigicha kanaa Atleetoota shaampiyoonaa walakkaa maaraatoonii addunyaa Poolaand magaalaa Diiniyaatti gaggeeffamu irratti hirmaatan filachuuf akka tahe ibsameera.       Fiigicha kanaan1ffaan Birrii kuma 20, 2ffaan kuma 10, 3ffaan kuma 7 badhaasa ni argatu jedhame.       Figicha walakkaa maaraatoonii Bishooftuu guyyaa booru kana irratti Atleetoonni qabxii fooyyahaa galmeessan shaampiyoonaa Diiniyaa kana irratti kan hirmaatan tahuu ragaan Federeeshinii Atleetiksii Ityoophiyaa irraa argame ni mulhisa.       Shaampiyoonaan walakkaa Maaraatoonii addunyaa 24ffaan Guraandhala 20, 2012 Magaalaa Diiniyaatti ni gaggeeffama.	ispoortii	2020-02-01	https://www.fanabc.com/afaanoromoo/dorgommiin-walakkaa-maaraatoonii-13ffaan-guyyaa-booru-bishooftuutti-ni-gaggeeffama/
Ispoortessaan Garramawu Damboobaan boqote	-Ispoortessaa beekamaan Biskileetaa Garramawu Damboobaa umrii waggaa 90ffaatti duhaan addunyaa kanarraa boqoteera. Garramawu Damboobaa dhibee mudateen yaalamaa turuun guyyaa kaleessaa boqochuun ibsameera. Garramawu Damboobaa Ityoophiyaa bakka buhuun Olompiikii Meelboorni irratti dorgommii Ispoortii Biskileetiin hirmaachuun atileetii jalqabaati. Garramawuun, dorgomtoota Biskileetii Ityoophiyaan horatte milkaahaa jedhamuun kan leellifamuudha. Dorgommiiwwan addaa addaarratti hirmaachuunis Waancaawwan 26 fi meedaaliyaawwan 32 badhaafameera. Garramawu Danboobaa Muddee 7, 1925 Magaalaa Finfinneetti dhalate. Sirni awwaalchaa Garramawu Damboobaa boru Bataskaana Birihaane Alam Pheexiroos Waphaawuloositti akka raawwatamuu TOI gabaaseera. #Ityoophiyaa Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2023-02-23	https://www.fanabc.com/afaanoromoo/ispoortessaan-garramawu-damboobaan-boqote/
Taphoota Betkiing Priimeyar Liigii Ityoophiyaa harha gaggeeffameen Adaamaan Jimmaa Abbaa Jifaar injifate	  Taphoota Betkiing Priimeyar Liigii Ityoophiyaa torbee 1ffaa harha gaggeeffameen Adaamaan Jimmaa Abbaa Jifaar 4 fi 1 injifateera. Tapha harha waaree booda sahaatii 9:00 irraa eegalee Istaadiyeemii magaalaa Finfinneetti gaggeeffameen gareen Jimmaa Abbaa Jifaar garee bulchiinsa magaalaa Adaamaan 1 fi 4 injifatmeera. Bunni Ityoophiya fi magaalli Walqixxee 2 qixa xumuraniiru. Magaalaan Adaamaa liigicha dursuu eegaleera. Tapha kaleessa gaggeeffameen Sabbataan Dirree Dawaa waliin goolii malee qixa bahuun isaa kan yaadatamuudha.    Karaa Yuutyuubii keenyan nu hordofuuf FBC Afaan Oromoo  Karaa marsariitii (weebsaayitii) keenya fanabc.com/afaanoromoo nu hordofaaa. Twiitara keenya https://twitter.com/fanatelevision .	ispoortii	2020-12-13	https://www.fanabc.com/afaanoromoo/taphoota-betkiing-priimeyar-liigii-ityoophiyaa-hara-gaggeeffameen-adaamaan-jimmaa-abbaa-jifaar-injifate/
Piriimaayer Liigii Ingilaandiin harha taphoonni 7 ni taphatamu	  Waancaa Addunyaa 22ffaan booda Piriimaayer Liigii Ingilaandiin harha taphoonni 7 ni taphatamu. Haaluma kanaan waaree booda sahaatii 9:30 eegalee Bireentifoordi  Tootanihaam waliin kan taphatu yoo tahuu, Galgala sahaatii 12:00 irraa jalqabee Kiristaal Paalaas  Fuulhaam Eevartan  Woolvarhaampiton Leesiister Siitii  Niwuu Kaastiil Yuunaayitiid Saawuuz Hampiton  Biraayitoon waliin ni taphatu. Akkasumas galgala sahaatii 2:30 irraa eegalee Astoon Viillaan Liivar Puul waliin yoo falmatu, halkan sahaatii 5:00 irraa jalqabee dursaan liigichaa Arsenaal Weestihaam Yuunaayitiid waliin ni taphata jedhame. Maddi:-BBC Sport Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-12-26	https://www.fanabc.com/afaanoromoo/piriimaayer-liigii-ingilaandiin-hara-taphoonni-7-ni-taphatamu/
Atileet Malkaa Darribee fi Daraartuu Hayiluu Maaraatoonii Shuuzuu injifatan	  Fiigicha Maaraatoonii Chaayinaa Shuuzuutti fiiggameen Atileetoonni Itiyoophiyaa Koorniyaa lamaaniinuu milkaahan. Dorgommii Maaraatoonii Dhiiroota gidduutti gaggeeffameen Atileet Malkaa Darribee sahaatii 2 fi daqiiqaa 14 fi sekondii 23n xumuruun injifateera. Fiigicha dubartoota gidduutti dorgomameen ammoo Atileet Daraartuu Hayiluu Sahaatii 2 fi daqiiqaa 27 fi sekondii 47n xumuruun injifatteerti. Atileet Daraartuun riikkardii iddichaa kana dura sahaatii 2 fi daqiiqaa 36 qabamee ture fooyyeessuun injifachuu Piiplis Deeyiliin gabaaseera. Fiigicha Maaraatoonii Shuuzuu kanarratti waliigalaan Atileetoonni kumni 30 ol hirmaachuu ibsameera.  Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2023-11-06	https://www.fanabc.com/afaanoromoo/atileet-malkaa-darribee-fi-daraartuu-hayiluu-maaraatoonii-shuuzuu-injifatan/
Kilabiin Kubbaa Miilaa Dubartootaa Baankii Daldalaa Ityoophiyaa Priimeyar Liigii injifate	  Kilabiin Kubbaa Miilaa Dubartootaa Baankii Daldalaa Ityoophiyaa Priimeyar Liigii Dubartootaa bara kanaa taphni tokko osoo hafuu injifachuu mirkaneeffate.    Garichi tapha torbee17ffaa magaalaa Adaamaa waliin taphateen 2 fi 1n injifachuun abbaa waancaa bara kanaa tahuu isaa mirkaneeffateera.    Kilabichi bara dorgommichaa tapha 17 taphateen qabxiiwwan 43 walitti qabachuu isaa ragaan Baankii Daldala Ityoophiyaarraa argame ni agarsiisa.    Priimeyar Liigich Bitootessa 19, 2013 magaalaa Adaamaa Istaadiyeemii Abbabaa Biqilaatti xumura argata jedhamee eeggama.                     nu duukaa buhaa    Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2021-03-22	https://www.fanabc.com/afaanoromoo/kilabiin-kubbaa-miilaa-dubartootaa-baankii-daldalaa-ityoophiyaa-priimeyar-liigii-injifate/
Kaameruun 3  3 Sarbiyaa	  Taphni waancaa Addunyaa 22ffaan Kaameruunii fi Sarbiyaa gidduutti Istaadiyeemii Al Januubitti taphatame goolii 3 qixa xumurame. Castelletto daqiiqaa 29′, Aboubakar daqiiqaa 63′ fi Choupo-Moting daqiiqaa 66′ irratti Kaameruuniif goolii tokko tokko lakkoofsisaniiru. Akkasumas Pavlovic daqiiqaa 45h+1, Milinkovic-Savic daqiiqaa 45h+3 fi Mitrovic daqiiqaa 53′ irratti Sarbiyaaf goolii tokko tokko galchuun taphichi goolii 3 qixa xumurameera. Odeeffannoowwan waqtaawaa dabalataa argachuuf;    nu duukaa buhaa  Yeroo maraa nu waliin waan taataniif isin galateeffanna.	ispoortii	2022-11-28	https://www.fanabc.com/afaanoromoo/kaameruun-3-3-sarbiyaa/
Taphoota Beetkiing Priimeyar Liigii Ityoophiyaa Torbee 6ffaan Sabbataa fi Jibbaa Abbaa Jifaar qixa xumuran	  Taphoota Beetkiing Priimeyar Liigii Ityoophiyaa Torbee 6ffaan Sabbataa fi Jimmaa Abbaa Jifaar gidduutti gaggeeffame goolii 1 qixa xumurameera. Taphni harha  waaree booda sahaatii 9:00 irraa eegalee Istaadiyeemii magaalaa Finfinneetti Magaalaa Sabbataa fi Jimmaa Abbaa Jifaar gidduutti taphatame  qixaan xumurameera.   Jimmaa Abbaa Jifaariif daqiiqaa 26ffarratti Roobaa Warquu goolii tokko yoo lakkoofsu, Fistuma Gabramaariyaa daqiiqaa 81ffaarratti goolii qixxeessitii Sabbataaf galcheera.   Liigich Bunni Ityoophiyaa taphoota 6 gaggeesseen qabxii 13  yoo dursu, Hadiyyaa Hoosaahiinaa taphoonni 2 osoo isa hafuu  qaxbii 12 sadarkaa 2ffaarratti argama.   Teelegraamakeenya https://t.me/afanoromofana    Karaa Yuutyuubii keenyan nu hordofuuf FBC Afaan Oromoo Feesbuukii keenyan dabalata odeeffannoo waqtaawaa argachuuf;     Karaa Yuutyuubii keenyan nu hordofuuf FBC Afaan Oromoo https://www.youtube.com/c/fanabroadcastingcorporate/    Karaa marsariitii (weebsaayitii) keenya fanabc.com/afaanoromoo nu hordofaaa.   Twiitara keenya https://twitter.com/fanatelevision .	ispoortii	2021-01-05	https://www.fanabc.com/afaanoromoo/taphoota-beetkiing-priimeyar-liigii-ityoophiyaa-torbee-6ffaan-sabbataa-fi-jibbaa-abbaa-jifaar-qixa-xumuran/
